,location,total_sqft,bath,price,bhk
5443,Parappana Agrahara,1194.0,2.0,47.0,2
5444,Parappana Agrahara,1194.0,2.0,46.0,2
5445,Parappana Agrahara,1194.0,2.0,46.0,2
5446,Pattandur Agrahara,1550.0,2.0,80.0,3
5447,Pattandur Agrahara,1025.0,2.0,44.5,2
5448,Pattandur Agrahara,1247.0,2.0,59.8,2
5449,Pattandur Agrahara,900.0,2.0,42.0,2
5450,Pattandur Agrahara,1302.0,2.0,66.0,2
5451,Pattandur Agrahara,1550.0,2.0,80.0,3
5452,Pattandur Agrahara,1247.0,2.0,62.35,2
5453,Pattandur Agrahara,1350.0,2.0,68.0,2
5454,Poorna Pragna Layout,920.0,2.0,39.55,2
5457,Poorna Pragna Layout,1160.0,2.0,46.39,2
5460,Poorna Pragna Layout,965.0,2.0,48.0,2
5465,Poorna Pragna Layout,1160.0,2.0,46.39,2
5467,Poorna Pragna Layout,1160.0,2.0,46.39,2
5470,Poorna Pragna Layout,960.0,2.0,50.0,2
5472,Prithvi Layout,2028.0,4.0,162.0,4
5473,Prithvi Layout,1352.0,2.0,87.5,2
5474,Prithvi Layout,1190.0,2.0,68.0,2
5475,Prithvi Layout,1352.0,2.0,85.0,2
5476,Prithvi Layout,1352.0,2.0,75.0,2
5477,Prithvi Layout,2273.0,4.0,220.0,3
5478,Prithvi Layout,1352.0,3.0,93.0,2
5479,Prithvi Layout,2273.0,4.0,192.0,3
5480,Prithvi Layout,1352.0,2.0,72.0,2
5483,R.T. Nagar,1200.0,2.0,120.0,2
5485,R.T. Nagar,1040.0,2.0,46.0,2
5486,R.T. Nagar,1200.0,2.0,45.0,2
5487,R.T. Nagar,1235.0,2.0,65.0,2
5488,R.T. Nagar,1140.0,3.0,130.0,3
5489,R.T. Nagar,970.0,2.0,55.0,2
5490,R.T. Nagar,1560.0,3.0,125.0,3
5491,R.T. Nagar,1200.0,2.0,60.0,2
5494,R.T. Nagar,1200.0,3.0,140.0,3
5495,R.T. Nagar,1100.0,3.0,125.0,2
5496,R.T. Nagar,1150.0,2.0,72.0,2
5497,R.T. Nagar,1500.0,4.0,185.0,4
5498,R.T. Nagar,3600.0,8.0,165.0,9
5499,R.T. Nagar,1080.0,2.0,48.0,2
5500,R.T. Nagar,1325.0,2.0,52.0,2
5502,R.T. Nagar,1300.0,3.0,145.0,3
5504,R.T. Nagar,1100.0,2.0,85.0,2
5505,R.T. Nagar,1667.0,3.0,130.0,3
5506,Rachenahalli,1050.0,2.0,52.07,2
5508,Rachenahalli,1050.0,2.0,55.5,2
5510,Rachenahalli,1050.0,2.0,53.5,2
5512,Rachenahalli,1220.0,2.0,59.5,2
5513,Rachenahalli,1050.0,2.0,52.5,2
5515,Rachenahalli,1050.0,2.0,52.1,2
5516,Rachenahalli,1050.0,2.0,53.5,2
5517,Rachenahalli,1113.0,2.0,55.0,2
5518,Rachenahalli,3657.0,5.0,220.0,4
5522,Rachenahalli,680.0,1.0,32.64,1
5523,Rachenahalli,412.5,1.0,19.8,1
5524,Rachenahalli,1050.0,2.0,52.5,2
5527,Rachenahalli,690.0,1.0,39.8,1
5528,Rachenahalli,1050.0,2.0,47.25,2
5529,Rachenahalli,1050.0,2.0,55.5,2
5530,Rachenahalli,985.0,2.0,49.97,2
5531,Rachenahalli,1050.0,2.0,52.5,2
5532,Rachenahalli,1050.0,2.0,52.08,2
5534,Rachenahalli,1050.0,2.0,52.07,2
5536,Rachenahalli,1050.0,2.0,52.08,2
5537,Rachenahalli,985.0,2.0,49.97,2
5538,Rachenahalli,1856.0,3.0,106.0,3
5539,Rachenahalli,1050.0,2.0,52.5,2
5540,Rachenahalli,985.0,2.0,50.17,2
5541,Rachenahalli,2600.0,3.0,160.0,3
5544,Rachenahalli,985.0,2.0,50.17,2
5545,Rachenahalli,1050.0,2.0,52.71,2
5548,Raja Rajeshwari Nagar,1295.0,2.0,43.9,2
5549,Raja Rajeshwari Nagar,1145.0,2.0,45.79,2
5550,Raja Rajeshwari Nagar,1419.0,2.0,48.1,2
5551,Raja Rajeshwari Nagar,1295.0,2.0,55.47,2
5552,Raja Rajeshwari Nagar,1133.0,2.0,49.07,2
5553,Raja Rajeshwari Nagar,1090.0,2.0,42.0,2
5554,Raja Rajeshwari Nagar,1260.0,2.0,67.39,2
5555,Raja Rajeshwari Nagar,1141.0,2.0,38.55,2
5556,Raja Rajeshwari Nagar,1140.0,2.0,49.39,2
5557,Raja Rajeshwari Nagar,1303.0,2.0,55.79,2
5558,Raja Rajeshwari Nagar,600.0,1.0,22.0,1
5559,Raja Rajeshwari Nagar,1278.0,2.0,53.76,3
5560,Raja Rajeshwari Nagar,500.0,1.0,25.0,1
5561,Raja Rajeshwari Nagar,1143.0,2.0,38.65,2
5562,Raja Rajeshwari Nagar,1610.0,3.0,74.0,3
5563,Raja Rajeshwari Nagar,1105.0,2.0,65.0,2
5565,Raja Rajeshwari Nagar,1258.0,2.0,63.53,2
5566,Raja Rajeshwari Nagar,1128.0,2.0,38.24,2
5567,Raja Rajeshwari Nagar,1157.0,2.0,53.8,2
5568,Raja Rajeshwari Nagar,1185.0,2.0,47.39,2
5571,Raja Rajeshwari Nagar,1030.0,2.0,50.0,2
5572,Raja Rajeshwari Nagar,1144.0,2.0,38.55,2
5573,Raja Rajeshwari Nagar,1196.0,2.0,51.51,2
5574,Raja Rajeshwari Nagar,1570.0,3.0,88.0,3
5575,Raja Rajeshwari Nagar,1168.0,2.0,61.0,2
5576,Raja Rajeshwari Nagar,1306.0,2.0,55.91,2
5577,Raja Rajeshwari Nagar,1608.0,3.0,67.98,3
5579,Raja Rajeshwari Nagar,1575.0,2.0,78.0,3
5580,Raja Rajeshwari Nagar,1200.0,2.0,35.0,2
5581,Raja Rajeshwari Nagar,1151.0,2.0,39.02,2
5582,Raja Rajeshwari Nagar,1570.0,2.0,65.0,3
5584,Raja Rajeshwari Nagar,1196.0,2.0,51.15,2
5585,Raja Rajeshwari Nagar,1419.0,2.0,48.0,2
5587,Raja Rajeshwari Nagar,1295.0,2.0,70.0,2
5588,Raja Rajeshwari Nagar,648.0,1.0,31.75,1
5589,Raja Rajeshwari Nagar,1100.0,2.0,55.0,2
5590,Raja Rajeshwari Nagar,1140.0,2.0,38.55,2
5591,Raja Rajeshwari Nagar,1090.0,2.0,43.59,2
5593,Raja Rajeshwari Nagar,1023.0,2.0,42.0,2
5594,Raja Rajeshwari Nagar,1070.0,2.0,50.0,2
5596,Raja Rajeshwari Nagar,4800.0,8.0,225.0,8
5597,Raja Rajeshwari Nagar,1128.0,2.0,48.79,2
5598,Raja Rajeshwari Nagar,1267.0,2.0,42.85,2
5599,Raja Rajeshwari Nagar,550.0,1.0,21.0,1
5600,Raja Rajeshwari Nagar,1120.0,2.0,37.95,2
5601,Raja Rajeshwari Nagar,1608.0,2.0,85.0,2
5602,Raja Rajeshwari Nagar,1210.0,2.0,45.0,2
5603,Raja Rajeshwari Nagar,1240.0,2.0,53.27,2
5604,Raja Rajeshwari Nagar,1395.0,2.0,72.0,3
5605,Raja Rajeshwari Nagar,1165.0,2.0,45.0,2
5606,Raja Rajeshwari Nagar,1288.0,2.0,70.0,3
5607,Raja Rajeshwari Nagar,1120.0,2.0,37.97,2
5608,Raja Rajeshwari Nagar,1140.0,2.0,38.65,2
5609,Raja Rajeshwari Nagar,1095.0,2.0,38.33,2
5610,Raja Rajeshwari Nagar,1420.0,2.0,60.0,3
5611,Raja Rajeshwari Nagar,1303.0,2.0,44.17,2
5613,Raja Rajeshwari Nagar,1185.0,2.0,40.17,2
5614,Raja Rajeshwari Nagar,1140.0,2.0,49.27,2
5616,Raja Rajeshwari Nagar,1095.0,2.0,38.33,2
5617,Raja Rajeshwari Nagar,1235.0,2.0,75.0,2
5618,Raja Rajeshwari Nagar,1280.0,3.0,57.6,3
5619,Raja Rajeshwari Nagar,1303.0,2.0,55.79,2
5620,Raja Rajeshwari Nagar,1162.0,2.0,65.0,2
5621,Raja Rajeshwari Nagar,1133.0,2.0,38.41,2
5622,Raja Rajeshwari Nagar,1151.0,2.0,49.0,2
5623,Raja Rajeshwari Nagar,1267.0,2.0,54.35,2
5625,Raja Rajeshwari Nagar,1100.0,2.0,50.0,2
5626,Raja Rajeshwari Nagar,1185.0,2.0,40.17,2
5628,Raja Rajeshwari Nagar,1306.0,2.0,44.17,2
5629,Raja Rajeshwari Nagar,1196.0,2.0,40.44,2
5630,Raja Rajeshwari Nagar,1178.0,2.0,75.0,2
5631,Raja Rajeshwari Nagar,1128.0,2.0,40.0,2
5632,Raja Rajeshwari Nagar,1151.0,2.0,39.0,2
5634,Raja Rajeshwari Nagar,1525.0,2.0,99.13,3
5635,Raja Rajeshwari Nagar,1060.0,2.0,48.0,2
5636,Raja Rajeshwari Nagar,3900.0,6.0,195.0,6
5637,Raja Rajeshwari Nagar,1128.0,2.0,48.79,2
5639,Raja Rajeshwari Nagar,1170.0,2.0,50.0,2
5641,Raja Rajeshwari Nagar,1185.0,2.0,51.15,2
5642,Raja Rajeshwari Nagar,1255.0,2.0,53.87,2
5643,Raja Rajeshwari Nagar,1419.0,2.0,60.42,2
5644,Raja Rajeshwari Nagar,1693.0,3.0,71.38,3
5645,Raja Rajeshwari Nagar,3600.0,9.0,240.0,9
5646,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
5647,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
5650,Raja Rajeshwari Nagar,1160.0,2.0,70.0,2
5651,Raja Rajeshwari Nagar,1133.0,2.0,38.37,2
5652,Raja Rajeshwari Nagar,1140.0,2.0,48.7,2
5653,Raja Rajeshwari Nagar,1140.0,2.0,38.65,2
5654,Raja Rajeshwari Nagar,1140.0,2.0,38.55,2
5655,Raja Rajeshwari Nagar,1295.0,2.0,55.47,2
5656,Raja Rajeshwari Nagar,1133.0,2.0,40.0,2
5658,Raja Rajeshwari Nagar,1550.0,3.0,86.8,3
5659,Raja Rajeshwari Nagar,1400.0,2.0,45.0,2
5660,Raja Rajeshwari Nagar,1110.0,2.0,52.0,2
5661,Raja Rajeshwari Nagar,1580.0,3.0,83.74,3
5663,Raja Rajeshwari Nagar,1640.0,3.0,86.8,3
5665,Raja Rajeshwari Nagar,1185.0,2.0,51.15,2
5666,Raja Rajeshwari Nagar,1295.0,2.0,43.9,2
5667,Raja Rajeshwari Nagar,1279.0,2.0,53.76,3
5668,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
5669,Raja Rajeshwari Nagar,1240.0,2.0,40.54,2
5670,Raja Rajeshwari Nagar,1090.0,2.0,57.0,2
5671,Raja Rajeshwari Nagar,1240.0,2.0,42.04,2
5672,Raja Rajeshwari Nagar,1757.0,3.0,98.0,3
5673,Raja Rajeshwari Nagar,1530.0,3.0,64.0,3
5674,Raja Rajeshwari Nagar,1587.0,3.0,73.8,3
5676,Raja Rajeshwari Nagar,1295.0,2.0,55.47,2
5677,Raja Rajeshwari Nagar,1450.0,2.0,67.0,3
5678,Raja Rajeshwari Nagar,1090.0,2.0,57.0,2
5679,Raja Rajeshwari Nagar,945.0,2.0,45.0,2
5680,Raja Rajeshwari Nagar,1303.0,2.0,55.78,2
5681,Raja Rajeshwari Nagar,3450.0,7.0,225.0,8
5682,Raja Rajeshwari Nagar,1419.0,2.0,48.1,2
5683,Raja Rajeshwari Nagar,1700.0,2.0,86.0,3
5684,Raja Rajeshwari Nagar,1270.0,2.0,62.0,2
5685,Raja Rajeshwari Nagar,1250.0,2.0,68.0,2
5686,Raja Rajeshwari Nagar,1260.0,2.0,62.0,3
5687,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
5688,Raja Rajeshwari Nagar,1580.0,2.0,66.85,3
5689,Raja Rajeshwari Nagar,1050.0,2.0,37.0,2
5690,Raja Rajeshwari Nagar,1021.0,3.0,59.0,3
5691,Raja Rajeshwari Nagar,1196.0,2.0,40.54,2
5692,Raja Rajeshwari Nagar,1500.0,3.0,88.0,3
5693,Raja Rajeshwari Nagar,1168.0,2.0,66.0,2
5694,Raja Rajeshwari Nagar,1400.0,2.0,86.0,3
5695,Raja Rajeshwari Nagar,1157.0,2.0,65.0,2
5696,Raja Rajeshwari Nagar,1206.0,2.0,40.7,2
5697,Raja Rajeshwari Nagar,1000.0,2.0,50.0,2
5698,Raja Rajeshwari Nagar,1485.0,2.0,63.0,3
5699,Raja Rajeshwari Nagar,1335.0,2.0,56.0,3
5701,Raja Rajeshwari Nagar,1255.0,2.0,42.54,2
5702,Raja Rajeshwari Nagar,1530.0,3.0,64.86,3
5703,Raja Rajeshwari Nagar,1850.0,3.0,98.0,3
5704,Raja Rajeshwari Nagar,1140.0,2.0,44.0,2
5705,Raja Rajeshwari Nagar,6000.0,8.0,215.0,8
5706,Raja Rajeshwari Nagar,1140.0,2.0,39.0,2
5707,Raja Rajeshwari Nagar,510.0,1.0,22.0,1
5708,Raja Rajeshwari Nagar,1187.0,2.0,40.14,2
5709,Raja Rajeshwari Nagar,1141.0,2.0,60.0,2
5710,Rajaji Nagar,1640.0,3.0,229.0,3
5711,Rajaji Nagar,2390.0,3.0,415.0,3
5712,Rajaji Nagar,2390.0,3.0,410.0,3
5714,Rajaji Nagar,3516.0,4.0,540.0,4
5715,Rajaji Nagar,1640.0,3.0,223.0,3
5717,Rajaji Nagar,1800.0,4.0,324.0,6
5718,Rajaji Nagar,3526.0,4.0,558.0,4
5720,Rajaji Nagar,1800.0,3.0,260.0,3
5721,Rajaji Nagar,1640.0,3.0,241.0,3
5722,Rajaji Nagar,1370.0,2.0,170.0,2
5723,Rajaji Nagar,2409.0,3.0,360.0,3
5725,Rajaji Nagar,1718.0,3.0,288.0,2
5726,Rajaji Nagar,2386.0,3.0,334.0,3
5728,Rajaji Nagar,1200.0,2.0,150.0,2
5729,Rajaji Nagar,1160.0,1.0,163.0,2
5730,Rajaji Nagar,660.0,1.0,75.0,1
5731,Rajaji Nagar,1440.0,2.0,170.0,2
5732,Rajaji Nagar,2448.0,3.0,400.0,3
5733,Rajaji Nagar,1440.0,2.0,185.0,2
5734,Rajaji Nagar,1640.0,3.0,230.0,3
5737,Rajaji Nagar,1800.0,2.0,250.0,3
5738,Rajaji Nagar,3100.0,4.0,550.0,4
5739,Rajaji Nagar,3526.0,4.0,598.0,4
5740,Rajaji Nagar,1357.0,2.0,130.0,2
5741,Rajaji Nagar,2300.0,3.0,369.0,3
5743,Rajaji Nagar,2500.0,3.0,350.0,3
5746,Rajaji Nagar,2559.0,3.0,403.0,3
5747,Rajaji Nagar,1763.0,3.0,262.0,2
5753,Rajaji Nagar,2533.0,3.0,425.0,3
5754,Rajaji Nagar,1268.0,2.0,127.0,2
5756,Rajaji Nagar,1640.0,3.0,262.0,3
5757,Rajaji Nagar,1200.0,1.0,200.0,2
5758,Rajaji Nagar,2367.0,3.0,375.0,3
5759,Rajaji Nagar,2440.0,2.0,415.0,4
5760,Rajaji Nagar,1640.0,3.0,251.0,3
5762,Rajaji Nagar,1640.0,3.0,268.0,3
5763,Rajaji Nagar,2367.0,4.0,340.0,3
5766,Rajaji Nagar,1350.0,4.0,230.0,4
5769,Rajaji Nagar,2400.0,5.0,408.0,5
5770,Rajaji Nagar,2500.0,3.0,340.0,3
5771,Rajaji Nagar,2390.0,3.0,372.0,3
5772,Rajaji Nagar,2415.0,3.0,399.0,3
5773,Rajaji Nagar,1718.0,3.0,275.0,2
5774,Rajaji Nagar,1763.0,3.0,240.0,2
5776,Rajaji Nagar,2409.0,3.0,395.0,3
5777,Rajaji Nagar,1314.0,2.0,225.0,2
5778,Rajaji Nagar,1440.0,2.0,165.0,2
5779,Rajaji Nagar,1640.0,3.0,245.0,3
5780,Rajiv Nagar,1690.0,3.0,125.0,3
5781,Rajiv Nagar,1263.0,2.0,93.32,2
5782,Rajiv Nagar,2340.0,4.0,148.0,4
5783,Rajiv Nagar,2340.0,5.0,129.0,4
5784,Rajiv Nagar,1330.0,2.0,93.0,2
5785,Rajiv Nagar,2340.0,5.0,129.0,4
5786,Rajiv Nagar,1309.0,2.0,80.0,2
5787,Rajiv Nagar,2340.0,4.0,145.0,4
5788,Rajiv Nagar,2330.0,5.0,175.0,4
5789,Rajiv Nagar,2340.0,5.0,160.0,4
5790,Ramagondanahalli,1151.0,2.0,48.77,2
5791,Ramagondanahalli,1251.0,2.0,47.0,2
5792,Ramagondanahalli,1235.0,2.0,52.04,2
5793,Ramagondanahalli,1610.0,2.0,111.0,3
5794,Ramagondanahalli,540.0,1.0,30.0,1
5796,Ramagondanahalli,1235.0,2.0,46.8,2
5797,Ramagondanahalli,1215.0,2.0,51.26,2
5798,Ramagondanahalli,2257.0,4.0,157.0,3
5799,Ramagondanahalli,1251.0,2.0,47.4,2
5800,Ramagondanahalli,1610.0,2.0,115.0,3
5801,Ramagondanahalli,920.0,2.0,65.0,2
5802,Ramagondanahalli,1215.0,2.0,45.5,2
5804,Ramagondanahalli,1253.0,2.0,52.66,2
5805,Ramagondanahalli,1295.0,2.0,95.0,2
5806,Ramagondanahalli,1151.0,2.0,50.5,2
5807,Ramagondanahalli,1235.0,2.0,49.3,2
5808,Ramagondanahalli,2257.0,3.0,159.0,3
5809,Ramagondanahalli,1295.0,2.0,95.0,2
5811,Ramagondanahalli,1910.0,3.0,142.0,3
5812,Ramagondanahalli,1215.0,2.0,46.1,2
5814,Ramagondanahalli,1251.0,2.0,50.0,2
5815,Ramagondanahalli,1610.0,2.0,115.0,3
5816,Ramagondanahalli,1151.0,2.0,43.6,2
5818,Ramagondanahalli,1251.0,2.0,53.0,2
5819,Ramagondanahalli,845.0,2.0,45.82,2
5820,Ramagondanahalli,1910.0,3.0,150.0,3
5822,Ramagondanahalli,2040.0,3.0,114.0,3
5824,Ramagondanahalli,1251.0,2.0,46.0,2
5826,Ramagondanahalli,1151.0,2.0,46.0,2
5827,Ramagondanahalli,1610.0,2.0,112.0,3
5828,Ramagondanahalli,1610.0,2.0,115.0,3
5829,Ramagondanahalli,1200.0,3.0,56.1,3
5830,Ramagondanahalli,2787.0,5.0,220.0,4
5832,Ramagondanahalli,1125.0,2.0,75.0,2
5833,Ramagondanahalli,1151.0,2.0,42.5,2
5834,Ramagondanahalli,2257.0,3.0,155.0,3
5835,Ramagondanahalli,1500.0,3.0,100.0,3
5837,Ramagondanahalli,1910.0,3.0,131.0,3
5838,Ramamurthy Nagar,3700.0,4.0,225.0,4
5839,Ramamurthy Nagar,3500.0,5.0,150.0,5
5840,Ramamurthy Nagar,1050.0,2.0,37.0,2
5841,Ramamurthy Nagar,1040.0,2.0,50.0,2
5843,Ramamurthy Nagar,1200.0,3.0,72.0,2
5844,Ramamurthy Nagar,360.0,1.0,26.0,1
5845,Ramamurthy Nagar,950.0,2.0,50.79,2
5846,Ramamurthy Nagar,1200.0,2.0,66.0,3
5847,Ramamurthy Nagar,1525.0,3.0,100.0,3
5848,Ramamurthy Nagar,1200.0,2.0,80.0,2
5849,Ramamurthy Nagar,1200.0,2.0,42.0,2
5851,Ramamurthy Nagar,1100.0,2.0,68.0,2
5852,Ramamurthy Nagar,1185.0,2.0,45.5,2
5853,Ramamurthy Nagar,1170.0,2.0,46.8,2
5854,Ramamurthy Nagar,1150.0,2.0,51.0,2
5855,Ramamurthy Nagar,1200.0,2.0,48.0,2
5857,Ramamurthy Nagar,600.0,3.0,45.0,2
5858,Ramamurthy Nagar,1110.0,2.0,65.0,2
5860,Ramamurthy Nagar,1200.0,2.0,78.0,2
5862,Ramamurthy Nagar,600.0,1.0,43.0,1
5863,Ramamurthy Nagar,1006.0,2.0,57.0,2
5864,Ramamurthy Nagar,1200.0,2.0,76.0,2
5867,Ramamurthy Nagar,700.0,2.0,33.0,2
5868,Ramamurthy Nagar,1125.0,2.0,47.0,2
5869,Ramamurthy Nagar,1000.0,2.0,62.0,2
5870,Ramamurthy Nagar,1334.0,2.0,67.0,2
5871,Ramamurthy Nagar,1200.0,2.0,46.0,2
5872,Ramamurthy Nagar,1200.0,2.0,57.9,2
5874,Ramamurthy Nagar,1360.0,2.0,45.0,2
5875,Ramamurthy Nagar,1170.0,2.0,44.0,2
5876,Ramamurthy Nagar,2200.0,4.0,130.0,4
5877,Ramamurthy Nagar,1050.0,2.0,51.66,2
5878,Ramamurthy Nagar,2916.0,5.0,230.0,4
5879,Ramamurthy Nagar,2316.0,3.0,125.0,3
5880,Ramamurthy Nagar,1101.0,2.0,50.0,2
5881,Ramamurthy Nagar,1150.0,2.0,40.0,2
5883,Ramamurthy Nagar,1050.0,2.0,37.8,2
5884,Ramamurthy Nagar,935.0,2.0,39.0,2
5885,Ramamurthy Nagar,1200.0,2.0,68.0,2
5886,Ramamurthy Nagar,540.0,1.0,35.0,1
5887,Ramamurthy Nagar,960.0,2.0,35.0,2
5888,Rayasandra,1314.0,2.0,63.0,3
5889,Rayasandra,1065.0,2.0,44.95,2
5890,Rayasandra,1708.0,3.0,75.0,3
5891,Rayasandra,1199.0,2.0,48.5,3
5892,Rayasandra,1577.0,3.0,67.0,3
5893,Rayasandra,1253.0,2.0,57.0,2
5894,Rayasandra,583.0,1.0,26.9,1
5895,Rayasandra,1198.0,2.0,54.0,2
5896,Rayasandra,1555.0,3.0,75.17,3
5897,Rayasandra,1458.0,3.0,60.0,3
5898,Rayasandra,1179.0,2.0,55.0,3
5899,Rayasandra,1601.0,3.0,70.0,3
5900,Rayasandra,1708.0,3.0,76.0,4
5901,Rayasandra,470.0,1.0,21.0,1
5902,Rayasandra,3600.0,5.0,145.0,5
5903,Rayasandra,1357.0,2.0,59.0,3
5905,Sahakara Nagar,1500.0,2.0,95.0,3
5906,Sahakara Nagar,1100.0,2.0,56.0,2
5907,Sahakara Nagar,1219.0,2.0,48.0,2
5908,Sahakara Nagar,1100.0,2.0,75.0,3
5909,Sahakara Nagar,1655.0,3.0,115.0,3
5910,Sahakara Nagar,1150.0,2.0,54.0,2
5911,Sahakara Nagar,1270.0,2.0,69.85,2
5912,Sahakara Nagar,960.0,2.0,56.0,2
5913,Sahakara Nagar,1048.0,2.0,50.0,2
5914,Sahakara Nagar,1160.0,2.0,55.0,2
5915,Sahakara Nagar,1200.0,2.0,75.0,3
5916,Sahakara Nagar,2500.0,4.0,200.0,4
5917,Sahakara Nagar,1914.0,3.0,179.0,3
5918,Sahakara Nagar,1500.0,3.0,125.0,3
5919,Sahakara Nagar,1100.0,2.0,55.0,2
5920,Sahakara Nagar,1914.0,3.0,149.0,3
5921,Sahakara Nagar,1000.0,2.0,60.0,2
5923,Sahakara Nagar,1175.0,2.0,49.0,2
5924,Sahakara Nagar,1370.0,2.0,90.0,3
5925,Sahakara Nagar,1100.0,2.0,55.0,2
5926,Sahakara Nagar,1100.0,2.0,75.0,3
5927,Sahakara Nagar,1180.0,2.0,72.0,2
5928,Sahakara Nagar,1200.0,2.0,60.0,2
5929,Sahakara Nagar,1032.0,2.0,45.0,2
5930,Sahakara Nagar,1200.0,2.0,46.0,2
5931,Sahakara Nagar,1270.0,2.0,96.0,2
5932,Sahakara Nagar,1201.0,2.0,80.0,2
5933,Sahakara Nagar,1200.0,2.0,54.0,2
5934,Sahakara Nagar,1291.0,2.0,72.3,2
5935,Sanjay nagar,1000.0,2.0,70.0,2
5936,Sanjay nagar,1100.0,2.0,98.0,2
5937,Sanjay nagar,1150.0,2.0,72.2,2
5938,Sanjay nagar,1800.0,3.0,180.0,3
5939,Sanjay nagar,630.0,1.0,35.0,2
5940,Sanjay nagar,3300.0,3.0,250.0,5
5941,Sanjay nagar,1900.0,2.0,180.0,3
5942,Sanjay nagar,1575.0,2.0,90.0,2
5945,Sanjay nagar,960.0,2.0,55.0,2
5946,Sanjay nagar,1050.0,2.0,59.0,2
5947,Sanjay nagar,1150.0,2.0,70.0,2
5948,Sanjay nagar,1500.0,3.0,150.0,3
5949,Sanjay nagar,1180.0,2.0,80.0,2
5950,Sarakki Nagar,2121.0,4.0,253.0,3
5951,Sarakki Nagar,2289.0,3.0,260.0,3
5952,Sarakki Nagar,2500.0,4.0,325.0,3
5953,Sarakki Nagar,2145.0,4.0,270.0,3
5954,Sarakki Nagar,1200.0,3.0,128.0,3
5955,Sarakki Nagar,2663.0,4.0,338.0,3
5956,Sarakki Nagar,1840.0,4.0,175.0,3
5960,Sarjapur,2250.0,3.0,148.0,3
5961,Sarjapur,1600.0,3.0,75.0,3
5962,Sarjapur,1242.5,2.0,43.49,2
5963,Sarjapur,913.0,2.0,32.0,2
5964,Sarjapur,1128.0,2.0,60.0,2
5965,Sarjapur,1185.0,2.0,47.0,2
5966,Sarjapur,900.0,2.0,42.0,3
5967,Sarjapur,649.5,1.0,17.535,1
5968,Sarjapur,1020.0,2.0,35.0,2
5969,Sarjapur,1195.0,2.0,42.0,2
5970,Sarjapur,1240.0,2.0,44.0,2
5972,Sarjapur,950.0,2.0,32.5,2
5973,Sarjapur,1285.0,2.0,68.0,3
5975,Sarjapur,925.0,2.0,25.0,2
5976,Sarjapur,3190.0,3.0,160.0,4
5977,Sarjapur,1215.0,2.0,40.0,2
5979,Sarjapur,1200.0,3.0,78.0,3
5980,Sarjapur,1000.0,2.0,30.0,2
5981,Sarjapur,1157.0,2.0,40.0,2
5982,Sarjapur,2238.0,3.0,140.0,3
5983,Sarjapur,2020.0,3.0,85.0,3
5984,Sarjapur,2885.0,3.0,185.0,4
5986,Sarjapur,1240.0,2.0,44.3,2
5987,Sarjapur,625.0,1.0,19.0,1
5988,Sarjapur,2585.5,4.0,139.5,4
5989,Sarjapur,940.0,2.0,25.38,2
5990,Sarjapur,2100.0,3.0,125.0,4
5991,Sarjapur,913.0,2.0,36.0,2
5992,Sarjapur,1404.0,2.0,53.35,3
5993,Sarjapur,1830.0,3.0,88.0,3
5994,Sarjapur,1364.0,2.0,56.0,3
5995,Sarjapur,1124.0,2.0,30.35,2
5996,Sarjapur,1044.0,2.0,32.0,2
5997,Sarjapur,650.0,1.0,19.87,1
5998,Sarjapur,1175.0,2.0,42.0,2
5999,Sarjapur,1240.0,2.0,43.1,2
6001,Sarjapur,1032.0,2.0,42.0,2
6002,Sarjapur,1044.0,2.0,34.0,2
6003,Sarjapur,1200.0,3.0,76.13,3
6004,Sarjapur,1200.0,2.0,62.0,2
6005,Sarjapur,900.0,2.0,27.98,2
6007,Sarjapur,1205.0,2.0,29.0,2
6008,Sarjapur,850.0,2.0,32.0,2
6009,Sarjapur,1175.0,2.0,41.68,2
6011,Sarjapur,920.0,2.0,33.0,2
6013,Sarjapur,1150.0,2.0,41.0,2
6014,Sarjapur,1200.0,2.0,42.6,2
6015,Sarjapur,1333.0,3.0,50.0,3
6016,Sarjapur,1044.0,2.0,36.0,2
6017,Sarjapur,950.0,2.0,35.0,2
6019,Sarjapur,2172.0,3.0,100.0,3
6020,Sarjapur,633.0,1.0,17.09,1
6022,Sarjapur,1451.0,2.0,87.0,2
6023,Sarjapur,2400.0,3.0,140.0,4
6024,Sarjapur,1525.0,2.0,68.0,3
6025,Sarjapur,1095.0,2.0,45.0,2
6026,Sarjapur,1425.0,3.0,57.0,3
6027,Sarjapur  Road,2497.0,3.0,140.0,3
6028,Sarjapur  Road,1787.0,3.0,98.29,3
6029,Sarjapur  Road,1787.0,3.0,125.0,3
6033,Sarjapur  Road,1000.0,2.0,67.0,2
6034,Sarjapur  Road,1346.0,2.0,74.03,2
6035,Sarjapur  Road,1195.0,2.0,70.0,2
6036,Sarjapur  Road,1550.0,3.0,100.0,3
6037,Sarjapur  Road,2100.0,3.0,125.0,3
6039,Sarjapur  Road,1691.0,3.0,113.0,3
6040,Sarjapur  Road,1278.0,2.0,95.0,2
6041,Sarjapur  Road,2238.0,3.0,140.0,3
6042,Sarjapur  Road,1800.0,3.0,110.0,3
6045,Sarjapur  Road,1984.0,4.0,146.0,3
